,date_of_purchase,date_of_encashment,standardised_political_party_name,prefix_bond_code,bond_number,bond_type,amount,pay_branch_code,pay_branch_state,pay_branch_ciy,standardised_purchaser_name,organisation_or_individual,issue_branch_code,issue_branch_state,issue_branch_city,status
130,12-04-2019,22-04-2019,All India Trinamool Congress,OL,1120,1 Lakh Bond,100000,`00001,West Bengal,Kolkata,MERLIN RECREATION PVT LTD,Organisation,`00001,West Bengal,Kolkata,Paid
131,12-04-2019,22-04-2019,All India Trinamool Congress,OL,1123,1 Lakh Bond,100000,`00001,West Bengal,Kolkata,MERLIN RECREATION PVT LTD,Organisation,`00001,West Bengal,Kolkata,Paid
132,12-04-2019,22-04-2019,All India Trinamool Congress,OL,1116,1 Lakh Bond,100000,`00001,West Bengal,Kolkata,MERLIN RECREATION PVT LTD,Organisation,`00001,West Bengal,Kolkata,Paid
133,12-04-2019,22-04-2019,All India Trinamool Congress,OL,1122,1 Lakh Bond,100000,`00001,West Bengal,Kolkata,MERLIN RECREATION PVT LTD,Organisation,`00001,West Bengal,Kolkata,Paid
134,12-04-2019,22-04-2019,All India Trinamool Congress,OL,1125,1 Lakh Bond,100000,`00001,West Bengal,Kolkata,ACROPOLIS MAINTENANCE SERVICES PRIVATE LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
135,12-04-2019,22-04-2019,All India Trinamool Congress,OL,1129,1 Lakh Bond,100000,`00001,West Bengal,Kolkata,ACROPOLIS MAINTENANCE SERVICES PRIVATE LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
136,12-04-2019,22-04-2019,All India Trinamool Congress,OL,1124,1 Lakh Bond,100000,`00001,West Bengal,Kolkata,ACROPOLIS MAINTENANCE SERVICES PRIVATE LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
137,12-04-2019,22-04-2019,All India Trinamool Congress,OL,1128,1 Lakh Bond,100000,`00001,West Bengal,Kolkata,ACROPOLIS MAINTENANCE SERVICES PRIVATE LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
138,12-04-2019,22-04-2019,All India Trinamool Congress,OL,1126,1 Lakh Bond,100000,`00001,West Bengal,Kolkata,ACROPOLIS MAINTENANCE SERVICES PRIVATE LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
139,12-04-2019,22-04-2019,All India Trinamool Congress,OL,1133,1 Lakh Bond,100000,`00001,West Bengal,Kolkata,INNOCENT MERCHANDISE PVT LTD,Organisation,`00001,West Bengal,Kolkata,Paid
140,12-04-2019,22-04-2019,All India Trinamool Congress,OL,1127,1 Lakh Bond,100000,`00001,West Bengal,Kolkata,INNOCENT MERCHANDISE PVT LTD,Organisation,`00001,West Bengal,Kolkata,Paid
141,12-04-2019,22-04-2019,All India Trinamool Congress,OL,1131,1 Lakh Bond,100000,`00001,West Bengal,Kolkata,INNOCENT MERCHANDISE PVT LTD,Organisation,`00001,West Bengal,Kolkata,Paid
142,12-04-2019,22-04-2019,All India Trinamool Congress,OL,1130,1 Lakh Bond,100000,`00001,West Bengal,Kolkata,INNOCENT MERCHANDISE PVT LTD,Organisation,`00001,West Bengal,Kolkata,Paid
143,12-04-2019,22-04-2019,All India Trinamool Congress,OL,1132,1 Lakh Bond,100000,`00001,West Bengal,Kolkata,INNOCENT MERCHANDISE PVT LTD,Organisation,`00001,West Bengal,Kolkata,Paid
144,16-04-2019,22-04-2019,Indian National Congress,OC,6326,1 Crore Bond,10000000,`00691,Delhi,New Delhi,KEVENTER FOODPARK INFRA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
145,16-04-2019,22-04-2019,Indian National Congress,OC,6348,1 Crore Bond,10000000,`00691,Delhi,New Delhi,KEVENTER FOODPARK INFRA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
146,16-04-2019,22-04-2019,Indian National Congress,OC,6349,1 Crore Bond,10000000,`00691,Delhi,New Delhi,KEVENTER FOODPARK INFRA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
147,16-04-2019,22-04-2019,Indian National Congress,OC,6350,1 Crore Bond,10000000,`00691,Delhi,New Delhi,KEVENTER FOODPARK INFRA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
148,16-04-2019,22-04-2019,Indian National Congress,OC,6337,1 Crore Bond,10000000,`00691,Delhi,New Delhi,KEVENTER FOODPARK INFRA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
149,20-04-2019,22-04-2019,Indian National Congress,OC,6353,1 Crore Bond,10000000,`00691,Delhi,New Delhi,STAR CEMENT MEGHALAYA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
150,20-04-2019,22-04-2019,Indian National Congress,OC,6352,1 Crore Bond,10000000,`00691,Delhi,New Delhi,STAR CEMENT MEGHALAYA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
151,20-04-2019,22-04-2019,Indian National Congress,OC,6351,1 Crore Bond,10000000,`00691,Delhi,New Delhi,STAR CEMENT MEGHALAYA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
152,20-04-2019,22-04-2019,Indian National Congress,OC,6321,1 Crore Bond,10000000,`00691,Delhi,New Delhi,STAR CEMENT MEGHALAYA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
153,16-04-2019,23-04-2019,Bharatiya Janata Party,TL,11560,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,UM CABLES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
154,16-04-2019,23-04-2019,Bharatiya Janata Party,TL,11559,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,UM CABLES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
155,16-04-2019,23-04-2019,Bharatiya Janata Party,TL,11564,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,UM CABLES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
156,16-04-2019,23-04-2019,Bharatiya Janata Party,TL,11563,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,UM CABLES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
157,16-04-2019,23-04-2019,Bharatiya Janata Party,TL,11561,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,UM CABLES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
158,16-04-2019,23-04-2019,Bharatiya Janata Party,TL,11573,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,UM CABLES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
159,16-04-2019,23-04-2019,Bharatiya Janata Party,TL,11571,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,UM CABLES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
160,16-04-2019,23-04-2019,Bharatiya Janata Party,TL,11570,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,UM CABLES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
161,16-04-2019,23-04-2019,Bharatiya Janata Party,TL,11569,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,UM CABLES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
162,16-04-2019,23-04-2019,Bharatiya Janata Party,TL,11574,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,UM CABLES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
163,16-04-2019,23-04-2019,Bharatiya Janata Party,TL,11572,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,UM CABLES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
164,16-04-2019,23-04-2019,Bharatiya Janata Party,TL,11577,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,UM CABLES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
165,16-04-2019,23-04-2019,Bharatiya Janata Party,TL,11578,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,UM CABLES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
166,16-04-2019,23-04-2019,Bharatiya Janata Party,TL,11575,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,UM CABLES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
167,16-04-2019,23-04-2019,Bharatiya Janata Party,TL,11576,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,UM CABLES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
168,16-04-2019,23-04-2019,Bharatiya Janata Party,TL,11583,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,UM CABLES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
169,16-04-2019,23-04-2019,Bharatiya Janata Party,TL,11580,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,UM CABLES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
170,16-04-2019,23-04-2019,Bharatiya Janata Party,TL,11584,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,UM CABLES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
171,16-04-2019,23-04-2019,Bharatiya Janata Party,TL,11581,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,UM CABLES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
172,16-04-2019,23-04-2019,Bharatiya Janata Party,TL,11579,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,UM CABLES LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
173,20-04-2019,23-04-2019,Bharatiya Janata Party,TL,11502,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,STAR CEMENT MEGHALAYA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
174,20-04-2019,23-04-2019,Bharatiya Janata Party,TL,11503,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,STAR CEMENT MEGHALAYA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
175,20-04-2019,23-04-2019,Bharatiya Janata Party,TL,11504,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,STAR CEMENT MEGHALAYA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
176,20-04-2019,23-04-2019,Bharatiya Janata Party,TL,11509,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,STAR CEMENT MEGHALAYA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
177,20-04-2019,23-04-2019,Bharatiya Janata Party,TL,11505,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,STAR CEMENT MEGHALAYA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
178,20-04-2019,23-04-2019,Indian National Congress,TL,11510,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,STAR CEMENT MEGHALAYA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
179,20-04-2019,23-04-2019,Indian National Congress,TL,11511,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,STAR CEMENT MEGHALAYA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
180,20-04-2019,23-04-2019,Indian National Congress,TL,11508,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,STAR CEMENT MEGHALAYA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
181,20-04-2019,23-04-2019,Indian National Congress,TL,11506,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,STAR CEMENT MEGHALAYA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
182,20-04-2019,23-04-2019,Indian National Congress,TL,11512,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,STAR CEMENT MEGHALAYA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
183,16-04-2019,24-04-2019,Rashtriya Janta Dal,TL,11566,10 Lakh Bond,1000000,`00152,Bihar,Patna,QUALITY MAINTENANCE VENTURE LTD,Organisation,`00001,West Bengal,Kolkata,Paid
184,16-04-2019,24-04-2019,Rashtriya Janta Dal,TL,11562,10 Lakh Bond,1000000,`00152,Bihar,Patna,QUALITY MAINTENANCE VENTURE LTD,Organisation,`00001,West Bengal,Kolkata,Paid
185,16-04-2019,24-04-2019,Rashtriya Janta Dal,TL,11567,10 Lakh Bond,1000000,`00152,Bihar,Patna,QUALITY MAINTENANCE VENTURE LTD,Organisation,`00001,West Bengal,Kolkata,Paid
186,16-04-2019,24-04-2019,Rashtriya Janta Dal,TL,11565,10 Lakh Bond,1000000,`00152,Bihar,Patna,QUALITY MAINTENANCE VENTURE LTD,Organisation,`00001,West Bengal,Kolkata,Paid
187,16-04-2019,24-04-2019,Rashtriya Janta Dal,TL,11568,10 Lakh Bond,1000000,`00152,Bihar,Patna,QUALITY MAINTENANCE VENTURE LTD,Organisation,`00001,West Bengal,Kolkata,Paid
188,12-04-2019,25-04-2019,Bharatiya Janata Party,TL,11448,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,A B C INDIA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
189,12-04-2019,25-04-2019,Bharatiya Janata Party,TL,11447,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,A B C INDIA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
190,12-04-2019,25-04-2019,Bharatiya Janata Party,TL,11441,10 Lakh Bond,1000000,`00691,Delhi,New Delhi,A B C INDIA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
191,12-04-2019,25-04-2019,Bharatiya Janata Party,OL,1113,1 Lakh Bond,100000,`00691,Delhi,New Delhi,A B C INDIA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
192,12-04-2019,25-04-2019,Bharatiya Janata Party,OL,1118,1 Lakh Bond,100000,`00691,Delhi,New Delhi,A B C INDIA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
193,12-04-2019,25-04-2019,Bharatiya Janata Party,OL,1112,1 Lakh Bond,100000,`00691,Delhi,New Delhi,A B C INDIA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
194,12-04-2019,25-04-2019,Bharatiya Janata Party,OL,1115,1 Lakh Bond,100000,`00691,Delhi,New Delhi,A B C INDIA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
195,12-04-2019,25-04-2019,Bharatiya Janata Party,OL,1119,1 Lakh Bond,100000,`00691,Delhi,New Delhi,A B C INDIA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
196,12-04-2019,25-04-2019,Bharatiya Janata Party,OL,1110,1 Lakh Bond,100000,`00691,Delhi,New Delhi,A B C INDIA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
197,12-04-2019,25-04-2019,Bharatiya Janata Party,OL,1111,1 Lakh Bond,100000,`00691,Delhi,New Delhi,A B C INDIA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
198,12-04-2019,25-04-2019,Bharatiya Janata Party,OL,1106,1 Lakh Bond,100000,`00691,Delhi,New Delhi,A B C INDIA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
199,12-04-2019,25-04-2019,Bharatiya Janata Party,OL,1114,1 Lakh Bond,100000,`00691,Delhi,New Delhi,A B C INDIA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
200,12-04-2019,25-04-2019,Bharatiya Janata Party,OL,1117,1 Lakh Bond,100000,`00691,Delhi,New Delhi,A B C INDIA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
201,07-05-2019,08-05-2019,All India Trinamool Congress,OC,6384,1 Crore Bond,10000000,`00001,West Bengal,Kolkata,KEVENTER FOODPARK INFRA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
202,07-05-2019,08-05-2019,All India Trinamool Congress,OC,6381,1 Crore Bond,10000000,`00001,West Bengal,Kolkata,KEVENTER FOODPARK INFRA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
203,07-05-2019,08-05-2019,All India Trinamool Congress,OC,6385,1 Crore Bond,10000000,`00001,West Bengal,Kolkata,KEVENTER FOODPARK INFRA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
204,07-05-2019,08-05-2019,All India Trinamool Congress,OC,6383,1 Crore Bond,10000000,`00001,West Bengal,Kolkata,KEVENTER FOODPARK INFRA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
205,07-05-2019,08-05-2019,All India Trinamool Congress,OC,6382,1 Crore Bond,10000000,`00001,West Bengal,Kolkata,KEVENTER FOODPARK INFRA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
206,07-05-2019,09-05-2019,Nationalist Congress Party,TL,12550,10 Lakh Bond,1000000,`00300,Maharashtra,Mumbai,AMBUJA HOUSING AND URBAN INFRASTRUCTURE CO. LTD.,Organisation,`00001,West Bengal,Kolkata,Paid
207,07-05-2019,09-05-2019,Nationalist Congress Party,TL,12547,10 Lakh Bond,1000000,`00300,Maharashtra,Mumbai,AMBUJA HOUSING AND URBAN INFRASTRUCTURE CO. LTD.,Organisation,`00001,West Bengal,Kolkata,Paid
208,07-05-2019,09-05-2019,Nationalist Congress Party,TL,12553,10 Lakh Bond,1000000,`00300,Maharashtra,Mumbai,AMBUJA HOUSING AND URBAN INFRASTRUCTURE CO. LTD.,Organisation,`00001,West Bengal,Kolkata,Paid
209,07-05-2019,09-05-2019,Nationalist Congress Party,TL,12556,10 Lakh Bond,1000000,`00300,Maharashtra,Mumbai,AMBUJA HOUSING AND URBAN INFRASTRUCTURE CO. LTD.,Organisation,`00001,West Bengal,Kolkata,Paid
210,07-05-2019,09-05-2019,Nationalist Congress Party,TL,12557,10 Lakh Bond,1000000,`00300,Maharashtra,Mumbai,AMBUJA HOUSING AND URBAN INFRASTRUCTURE CO. LTD.,Organisation,`00001,West Bengal,Kolkata,Paid
211,07-05-2019,09-05-2019,Nationalist Congress Party,TL,12548,10 Lakh Bond,1000000,`00300,Maharashtra,Mumbai,AMBUJA HOUSING AND URBAN INFRASTRUCTURE CO. LTD.,Organisation,`00001,West Bengal,Kolkata,Paid
212,07-05-2019,09-05-2019,Nationalist Congress Party,TL,12554,10 Lakh Bond,1000000,`00300,Maharashtra,Mumbai,AMBUJA HOUSING AND URBAN INFRASTRUCTURE CO. LTD.,Organisation,`00001,West Bengal,Kolkata,Paid
213,07-05-2019,09-05-2019,Nationalist Congress Party,TL,12549,10 Lakh Bond,1000000,`00300,Maharashtra,Mumbai,AMBUJA HOUSING AND URBAN INFRASTRUCTURE CO. LTD.,Organisation,`00001,West Bengal,Kolkata,Paid
214,07-05-2019,09-05-2019,Nationalist Congress Party,TL,12552,10 Lakh Bond,1000000,`00300,Maharashtra,Mumbai,AMBUJA HOUSING AND URBAN INFRASTRUCTURE CO. LTD.,Organisation,`00001,West Bengal,Kolkata,Paid
215,07-05-2019,09-05-2019,Nationalist Congress Party,TL,12555,10 Lakh Bond,1000000,`00300,Maharashtra,Mumbai,AMBUJA HOUSING AND URBAN INFRASTRUCTURE CO. LTD.,Organisation,`00001,West Bengal,Kolkata,Paid
216,07-05-2019,09-05-2019,Indian National Congress,OC,6394,1 Crore Bond,10000000,`00691,Delhi,New Delhi,KEVENTER FOODPARK INFRA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
217,07-05-2019,09-05-2019,Indian National Congress,OC,6391,1 Crore Bond,10000000,`00691,Delhi,New Delhi,KEVENTER FOODPARK INFRA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
218,07-05-2019,09-05-2019,Indian National Congress,OC,6392,1 Crore Bond,10000000,`00691,Delhi,New Delhi,KEVENTER FOODPARK INFRA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
219,07-05-2019,09-05-2019,Indian National Congress,OC,6387,1 Crore Bond,10000000,`00691,Delhi,New Delhi,KEVENTER FOODPARK INFRA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
220,07-05-2019,09-05-2019,Indian National Congress,OC,6390,1 Crore Bond,10000000,`00691,Delhi,New Delhi,KEVENTER FOODPARK INFRA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
221,07-05-2019,09-05-2019,Indian National Congress,OC,6396,1 Crore Bond,10000000,`00691,Delhi,New Delhi,KEVENTER FOODPARK INFRA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
222,07-05-2019,09-05-2019,Indian National Congress,OC,6393,1 Crore Bond,10000000,`00691,Delhi,New Delhi,KEVENTER FOODPARK INFRA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
223,07-05-2019,09-05-2019,Indian National Congress,OC,6388,1 Crore Bond,10000000,`00691,Delhi,New Delhi,KEVENTER FOODPARK INFRA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
224,07-05-2019,09-05-2019,Indian National Congress,OC,6395,1 Crore Bond,10000000,`00691,Delhi,New Delhi,KEVENTER FOODPARK INFRA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
225,07-05-2019,09-05-2019,Indian National Congress,OC,6389,1 Crore Bond,10000000,`00691,Delhi,New Delhi,KEVENTER FOODPARK INFRA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
226,07-05-2019,10-05-2019,Adyaksha Samajvadi Party,OC,7307,1 Crore Bond,10000000,`00125,Uttar Pradesh,Lucknow,KEVENTER FOODPARK INFRA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
227,07-05-2019,10-05-2019,Adyaksha Samajvadi Party,OC,7308,1 Crore Bond,10000000,`00125,Uttar Pradesh,Lucknow,KEVENTER FOODPARK INFRA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
228,07-05-2019,10-05-2019,Adyaksha Samajvadi Party,OC,7303,1 Crore Bond,10000000,`00125,Uttar Pradesh,Lucknow,KEVENTER FOODPARK INFRA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
229,07-05-2019,10-05-2019,Adyaksha Samajvadi Party,OC,7305,1 Crore Bond,10000000,`00125,Uttar Pradesh,Lucknow,KEVENTER FOODPARK INFRA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
230,07-05-2019,10-05-2019,Adyaksha Samajvadi Party,OC,7304,1 Crore Bond,10000000,`00125,Uttar Pradesh,Lucknow,KEVENTER FOODPARK INFRA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
231,07-05-2019,10-05-2019,Adyaksha Samajvadi Party,OC,7301,1 Crore Bond,10000000,`00125,Uttar Pradesh,Lucknow,KEVENTER FOODPARK INFRA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
232,07-05-2019,10-05-2019,Adyaksha Samajvadi Party,OC,7310,1 Crore Bond,10000000,`00125,Uttar Pradesh,Lucknow,KEVENTER FOODPARK INFRA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
233,07-05-2019,10-05-2019,Adyaksha Samajvadi Party,OC,7306,1 Crore Bond,10000000,`00125,Uttar Pradesh,Lucknow,KEVENTER FOODPARK INFRA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
234,07-05-2019,10-05-2019,Adyaksha Samajvadi Party,OC,7302,1 Crore Bond,10000000,`00125,Uttar Pradesh,Lucknow,KEVENTER FOODPARK INFRA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
235,07-05-2019,10-05-2019,Adyaksha Samajvadi Party,OC,7309,1 Crore Bond,10000000,`00125,Uttar Pradesh,Lucknow,KEVENTER FOODPARK INFRA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
236,07-05-2019,10-05-2019,Bharatiya Janata Party,OC,6369,1 Crore Bond,10000000,`00691,Delhi,New Delhi,HALDIA ENERGY LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
237,07-05-2019,10-05-2019,Bharatiya Janata Party,OC,6363,1 Crore Bond,10000000,`00691,Delhi,New Delhi,HALDIA ENERGY LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
238,07-05-2019,10-05-2019,Bharatiya Janata Party,OC,6358,1 Crore Bond,10000000,`00691,Delhi,New Delhi,HALDIA ENERGY LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
239,07-05-2019,10-05-2019,Bharatiya Janata Party,OC,6368,1 Crore Bond,10000000,`00691,Delhi,New Delhi,HALDIA ENERGY LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
240,07-05-2019,10-05-2019,Bharatiya Janata Party,OC,6354,1 Crore Bond,10000000,`00691,Delhi,New Delhi,HALDIA ENERGY LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
241,07-05-2019,10-05-2019,Bharatiya Janata Party,OC,6367,1 Crore Bond,10000000,`00691,Delhi,New Delhi,HALDIA ENERGY LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
242,07-05-2019,10-05-2019,Bharatiya Janata Party,OC,6355,1 Crore Bond,10000000,`00691,Delhi,New Delhi,HALDIA ENERGY LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
243,07-05-2019,10-05-2019,Bharatiya Janata Party,OC,6364,1 Crore Bond,10000000,`00691,Delhi,New Delhi,HALDIA ENERGY LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
244,07-05-2019,10-05-2019,Bharatiya Janata Party,OC,6366,1 Crore Bond,10000000,`00691,Delhi,New Delhi,HALDIA ENERGY LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
245,07-05-2019,10-05-2019,Bharatiya Janata Party,OC,6356,1 Crore Bond,10000000,`00691,Delhi,New Delhi,HALDIA ENERGY LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
246,07-05-2019,10-05-2019,Bharatiya Janata Party,OC,6361,1 Crore Bond,10000000,`00691,Delhi,New Delhi,HALDIA ENERGY LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
247,07-05-2019,10-05-2019,Bharatiya Janata Party,OC,6357,1 Crore Bond,10000000,`00691,Delhi,New Delhi,HALDIA ENERGY LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
248,07-05-2019,10-05-2019,Bharatiya Janata Party,OC,6362,1 Crore Bond,10000000,`00691,Delhi,New Delhi,HALDIA ENERGY LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
249,07-05-2019,10-05-2019,Bharatiya Janata Party,OC,6360,1 Crore Bond,10000000,`00691,Delhi,New Delhi,HALDIA ENERGY LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
250,07-05-2019,10-05-2019,Bharatiya Janata Party,OC,7360,1 Crore Bond,10000000,`00691,Delhi,New Delhi,KEVENTER FOODPARK INFRA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
251,07-05-2019,10-05-2019,Bharatiya Janata Party,OC,7318,1 Crore Bond,10000000,`00691,Delhi,New Delhi,KEVENTER FOODPARK INFRA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
252,07-05-2019,10-05-2019,Bharatiya Janata Party,OC,7359,1 Crore Bond,10000000,`00691,Delhi,New Delhi,KEVENTER FOODPARK INFRA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
253,07-05-2019,10-05-2019,Bharatiya Janata Party,OC,7317,1 Crore Bond,10000000,`00691,Delhi,New Delhi,KEVENTER FOODPARK INFRA LIMITED,Organisation,`00001,West Bengal,Kolkata,Paid
